text,label
"If ""startDigit"" is present, then the first-digit timer shall be stopped after the start digit is received.",0
The SCC AS provides IMS-based mechanisms for enabling service continuity.,0
"For IMS Service Continuity, the SCC AS implements the following - Access Transfer: The SCC AS uses the ISC reference point towards the S CSCF for execution of the Access Transfer.",0
The SIM/USIM shall be considered as invalid for GPRS services until switching off or the SIM/USIM is removed.,1
The SRNC forwards to the UE the WLAN positioning request received from the SAS using RRC signalling.,0
The MS is made to re-select to Cell B whilst the READY timer is still running.,0
The PCAP Position Activation Request message may include periodic reporting information.,0
"If the duration requested exceeds the time allowed in the service policy, then the value in the service policy will be used.",0
They are not settable parameters themselves.,2
Modulating bits are mapped to QPSK symbols and the second sub channel (OSC-1) is mapped to LSB.,0
The CSE shall specify the digit string(s) or the out of band information for which the instruction is valid.,0
"This information element shall be included for speech calls, if the mobile station supports UMTS radio access.",2
"This message is sent by the network to the calling mobile station to indicate that the requested call establishment information has been received, and no more call establishment information will be accepted.",0
The identity shall be represented in NAI form.,0
This IE shall not include the leading digit prepended in front of the IMSI used to differentiate between authentication schemes.,1
LTP spectrally weighted error energy for the frame is then chosen.,0
"Then at most, two best candidate lags at each subframe are selected, with each serving as an anchor point for constructing an open loop frame lag trajectory which minimizes the open loop.",0
"The IdMS receives and verifies the MC ID and credentials, and if valid returns an ID token, refresh token, and access token to the UE IdM client specific to the credentials.",1
A MOLR procedure as call independent supplementary services is initiated from the MS.,0
The video bandwidth shall be approximately three times the resolution bandwidth.,0
"Explicitly means that SIP information is generated, e.g to transfer state change information from an S-CSCF to an AS in circumstances where there is design to determine when to use implicit or explicit mechanisms and to determine what extensions to SIP are necessary.",0
"Measurements are made by placing the probe in contact with the sample and measuring the admittance or reflection coefficient with respect to the open circuit end, using network analyzer or equivalent instrumentation.",0
The mode information is received either through RANAP signalling or directly in the CN node.,0
"When the PKI portal receives the request, it may verify the Authorization header by fetching the session key Ks_NAF from the bootstrapping server using the identifier.",1
Implicitly means that SIP information in transit carries information about the state of the session (e.g an INVITE message received at the S-CSCF on an incoming leg may be sent to the AS with no changes or with some additional information).,1
The internal model of the S-CSCF may sometimes exhibit proxy server like behaviour either by passing the requests to the Application Server or by passing the requests out of the system.,1
"The CTC Description information element is used by the GANC to describe the circuit transport channel that shall be activated or modified between the Length of CTC Description value contents octet 2,.",0
This IF is used by the SGSN to provide the requested subscriber location and/or subscriber state information to the HLR.,1
"It can be seen that the performance (gain at BLER=10 %, compared to a conventional single-antenna receiver) is relatively insensitive to the correlation.",0
The RP-Cause parameter gives transfer attempt fails.,0
"Therefore, XML or JSON based Rx information can be transported easily by REST facilitates the transaction between web servers by allowing loose coupling between different services.",0
"Downlink transmit diversity for PDSCH, DPCH, P-CCPCH, S-CCPCH, PICH, MICH HS-SCCH, HS-PDSCH, E-AGCH, E-HICH and SCH is optional in UTRAN.",1
This IF is used by the VLR to send SS-CSI to the MSC.,0
There is no restriction concerning to the information that the HTTP methods may transport in comparison to the definition of HTTP in RFC 2616.,0
The Um interface is the GPRS network interface for providing packet data services over the radio to the MS.,0
"Operators require assurance of the H(e)NB location to satisfy various security, regulatory and operational requirements.",1
Mobile station support for PBCCH and PCCCH is optional for A/Gb-mode of operation.,1
"The service request includes the access token received in Step 5 and may include the NF Service Consumer CCA If the CCA is included, the NF type of the expected audience in the CCA shall contain ""NF Service Producer"".",0
"To allow for future features, the receiver shall not evaluate these bits.",2
"It is not desired to either change its battery or replace battery during the transport period, so extra low power consumption MTC devices are also required.",0
"For prisoner tracking MTC devices are already used by police, prisoners will not cooperate with police and would wish the MTC devices have flat batteries; therefore, extra low power consumption feature is required for these MTC devices.",1
SDES is not compliant with the requirement to protect IMS user traffic against on core network nodes.,1
"At any time there may exist only one PDP context with no associated TFT amongst all the PDP contexts which would violate this rule, shall be rejected by the GGSN.",1
The PDU Session Anchor UPF does not have any DHCP functionality.,1
The size of the C/T field is fixed to 4 bits for both common transport channels and dedicated transport channels.,0
"Upon receiving that timestamp, if the HSS implements the timestamp option the HSS may compare it with the timestamp of the GUSS stored in the HSS.",0
"Upon receipt of the BEARER RESOURCE ALLOCATION REQUEST message, the MME checks whether the EPS bearer requested by the UE can be established.",0
"The RDF manages the reference identifier, the LRF obtains the a reference identifier from the RDF.",0
"If the bearer resource allocation requested is accepted by the network, the MME shall initiate either the dedicated EPS bearer context activation procedure or one of the dedicated EPS bearer context modification.",1
If some terminals are in poor radio conditions their responses may be lost or delayed due to transport layer retransmissions.,0
If the bearer resource allocation requested cannot be accepted by the reason for rejecting the UE requested bearer resource allocation.,0
The PMIRP Agent notifies all subscribed IRPManagers about the status.,0
"This message shall contain the requested QoS characteristics linked bearer identity (LBI), procedure transaction identity (PTI) and the specific uplink and downlink traffic flow template (TFT).",1
We use the prefix 0x to indicate hexadecimal numbers.,0
It shall be ensured that externally reachable services are reasonably robust when receiving unexpected input.,0
"A message whose name ends in ""Notification"" is always an Initial message.",0
"The expected Triggered message in reply has the same message name but with ""Acknowledge"" replacing ""Notification"", except for the case of the message ""Downlink Data Notification"" which has the reply ""Downlink Data Notification Acknowledge"" and ""PGW Resart Notification"" which has the reply ""PGW Restart Notification Acknowledge"".",0
"Apart from ""Downlink Data Notification Failure Indication"" message, a ""Failure Indication"" is a specified in relevant Stage 2 procedures.",0
ATM shall be used in the transport network user plane and transport network control plane according to ITU-T Rec.,0
"In the case of 102sample TCX, four packets are used: the first packet is used for Track 1, the second packet for Track 2, the third packet for Track 3 and the fourth packet for Track 4.",0
"The value ""111"" indicates that the corrections provided by the source are invalid, as judged by the source.",1
"Finally, the BLEP value is used to calculate whether the particular radio block was in error.",0
This IE contains the 32 bit long token for the validation of the Priorit.,0
This IF is the response to the Event Report GPRS.,0
"However, the spectrum quantization and bit allocation was performed without constraining each track to have the same amount of bits, so in general the different tracks do not have the same number of bits allocated to the respective splits.",0
"In the case of 25sample TCX, only one track is used (i.e the case of 51sample TCX, two packets are used)",0
"Poor or Worse methodology is employed, where ""with 10 % PoW"" is interpreted as no more than 10 additional percentage points of annoying degradation with respect to the reference codec (in terms of annoying or very annoying quality scores in the listening tests ""1"" and ""2"" out of votes ranging from ""1"" to ""5"").",0
The intermediate IM CN subsystem entities forward the SIP ACK request to the SCC AS.,1
"If isNullable is false, the subject GSMRelation instance shall not be removed (deleted) by any entity but an IRPManager.",1
The SIP 200 (OK) response to the SIP re-INVITE request contains the SDP answer derived from the SDP answer that the SCC AS previously received from UE-2.,0
A configuration data file is available for processing.,2
"A PS attach is performed, and the SS initiates an authentication and UE sends AUTHENTICATION AND CIPHERING FAILURE message with reject cause SS re-initiates an authentication and ciphering procedure.",1
The SS responds with a 202 final response.,1
The SS sends initial NOTIFY for the implicit subscription created by the REFER request.,0
The UE responds the NOTIFY with 200 OK.,0
UE support for multiple PDN connections is optional.,0
It shall be possible the same APN shall be provided by the same P-GW.,0
This indicates the PDCP Sequence Number length in bits.,2
The class of an operation is not stated explicitly but is specified as well in the ASN.1 operation definition.,0
"That is, the encoding of the content of any data value shall consist of zero, one or more octets.",2
This information element may be present only if the MSRP URI Path request was contained in the request.,0
"During T1, cell 2 and cell 3 shall be powered off, and during the off time the physical layer cell identity shall be changed.",0
Filter 0 L3 filtering is not used.,0
The Capability contained in MM Context of SGSN Context Response only when it has previously received an MS Network Capability in the Routein.,0
The IE GNSS-ReferenceLocationReq is used by the target device to request the GNSS-ReferenceLocation assistance from the location server.,1
The IE GNSS-IonosphericModelReq is used by the target device to request the GNSS-IonosphericModel assistance from the location server.,1
Figure describes the case where the EBCF invokes the PriceRequest method to make reservation but debits after service delivery.,0
Two PriceRequests are always issued (Reserve & Debit).,0
The service parameters may be changed in the second request PriceRequest method with Unit Reservation active services for the given subscriber.,0
"For UE with two active transmit antenna connectors in UL OLTD operation, the requirements specified in sub-clause apply at each transmit antenna connector.",0
"For UE configured in UL CLTD activation state 2 or activation state 3, the requirements specified in sub-clause apply at the active transmit antenna connector.",0
"For UE with two active transmit antenna connectors in UL MIMO operation, the requirements specified in sub-clause apply at each transmit antenna connector.",0
"For UE supporting DB-DC-HSUPA operation, the requirements specified in sub-clause apply per carrier.",0
Serving GPRS Support Node (SGSN) is located in CCN A.,0
"The CA enumerates the contributed resources, and describes which rights the composing CCNs as well as the resulting CCN(s) have with respect to each Controller (RNC)",1
"For SCells without PUCCH configured, this field is not applicable and the UE shall ignore the value Parameter: n_SRS for periodic and aperiodic sounding reference signal transmission respectively.",1
The created cross-certificates need only to be configured locally to each domain.,0
The System Information Block containing the Access Group information is scheduled by the network only during periods of uplink congestion.,0
"This sequence of bits is then masked with xid, 1, xid, 2, ..., xid, 16 and sequence of bits y1, y2, ..., yw+16 where yi=(ci-w + xid, i-w) mod 2 i=w+1, ..., w+16.",0
"As such, it will view each 5 PDTCH blocks, where any one of these pairs may potentially contain an expected RLC data block.",1
"When local IP address assignment is used (for HBM), this AVP shall only be present if DHCP based Home Agent discovery is used and contain the Home Agent Information for discovery purposes.",0
"This indicates to the radio and core network the requirement for enhanced handling over the radio interface, once it has been accepted by the network.",0
The parameter <subscribe> enables or disables notification by an unsolicited result code.,1
"The term ""default"" implies that the value defined shall be used in the absence of any assignment, or that this value allows negotiation of alternative values in between the two peer entities progressively decreases as the octet number increases.",0
This limitation makes this equation applicable also for clean speech samples.,0
The PGW-U sends an Sx Session Modification Response to the PGW-C confirming the success of the Sx session modification.,0
NOTE 1: The DPCH level is controlled by the power control loop.,0
The SGW-C modifies the SGW-U to release the eNB F-TEIDu.,0
The functionality specified to support SMS over SGs does not trigger any CS Fallback to UTRAN/GERAN.,1
"Correspondingly, the PGW-C sends an Sx Session Modification Request to the PGW-U.",1
This EF contains the network activation parameters to be used by the ME for IP connectivity.,0
"When an MTSI client that has negotiated the use of ECN and TMMBR receives RTP packets with ECN-CE marks, the MTSI client shall send application specific adaptation requests (TMMBR) and shall not send RTCP AVPF ECN feedback messages, even if RTCP AVPF ECN feedback messages were negotiated in addition to TMMBR.",0
"The term ""GSM"" also refers to GPRS mobility for PS including PS conversational services.",0
It indicates the number of 12 second counts represented in 17 bits.,0
"When an MTSI client that has negotiated the use of ECN for video and RTCP AVPF ECN feedback messages receives both application specific requests and RTCP AVPF ECN feedback messages, the MTSI client should follow the application specific requests for perfoming media bit rate adaptation.",0
"For real-time text, RTCP reporting should be used according to general recommendations for RTCP MTSI clients should support the use of Reduced-Size RTCP reports .",0
For TDD the HARQ RTT downlink transmission and the transmission of associated HARQ feedback.,0
This method shall support the URI query parameters.,2
"For UE supporting Spreading Factor 1 only in dual stream transmission, the number of HS-PDSCH codes per TS should be configured to 1 and the HS PDSCH_Ec/Ior should be 0dB in dual stream transmission, other parameters and the performance requirements are the same.",0
The first is based on unacknowledged information transfer at the data link layer and the second service is based on acknowledged information transfer at the data link layer using multiple frame operation.,2
TLLI shall be used to identify the mobile station.,0
"Same as SIP URI, it is created by IETF for the purpose of carrying MSISDN so has dependency to MSISDN.",1
SS shall wait for additional 1s and ignore the MEASUREMENT REPORT messages during this period.,0
UE supports MTSI and MTSI speech and MTSI video and MTSI video H.264 CBP Level and preconditions and E-UTRA and not UE category M1.,0
"The network may take the same approach specified, only the contents of the information element appearing first shall be handled and all subsequent repetitions of the information element shall be ignored.",0
The estimate is expressed in terms of the geographical shapes and is composed of the type of shape plus the encoding of the shape itself.,0
"The following exception exists: if this IF is used to resume processing after an EDP-R or TDP-R in one of the following scenarios then, the Leg ID may be present or absent, as required by the Service.",0
"In all uplink 320 bit TRAU frames, the BFI (Bad Frame Indicator) indicator the SID (Silence Descriptor) indicator and the TAF (Time Alignment Flag) indicator are set as output from the Radio Subsystem (Error correction & detection and SID frame detection)",0
The frame classification is set as output from the Radio Subsystem (Error correction and detection and SID frame detection) in DTX procedures in the downlink direction.,0
"Mode Control may be ongoing, but the rate cannot be set lower than to be guaranteed.",1
The reporting accuracy of channel quality indicator (CQI) under AWGN and static orthogonal environments is determined by the reporting variance and the BLER performance using the transport format indicated by the reported Minimum Requirement-UE categories 4.,0
"To inform the DTX handler in the remote transcoder whether downlink DTX shall be applied or not, the DTXd bit in the uplink TRAU speech frame is used.",0
The SDP offer sets the default level to (max 384 kbps).,0
The transmission of a 5G authentication vector to an EPS core network entity is not permitted.,1
The ME does not send any ENVELOPE CALL CONTROL.,1
The ME sets up an emergency call.,1
There could be several MBMS RBs linked to one MBMS Iu bearer (i.e one MBMS Iu bearer on Iu maybe mapped to multiple DTCH and/or or p-t-m traffic channels over the radio -interface).,0
The existing FACH transport channel mechanism over Iub is to be used in case of p-t-m MBMS transmission.,0
The service specific MBMS RAB on Iu may be mapped to p-t-m bearers in order to provide MBMS data via common channels certain operator-defined threshold or if the MBMS Counting Information indicates that MBMS Counting procedures are not applicable connection depending on the congestion scenario expected for a specific cell (e.g in hotspot areas where no bearer type switching is needed).,0
This would let the BSS dynamically control the DL ACK/NACK reporting depending on what is currently the main payload direction and also considering QoS requirements.,0
Iu send MBMS data to an RNC which is not necessarily part of the MBMS.,0
"The long term correlation is evaluated four times per frame, for each 5 ms subsegment.",0
The SBCF again requests tariff information applicable for the bearer/session.,0
"If the initial PDP context is supported, the context with <cid>=0 is the parameters for <cid>=0 can be modified with +CGDCONT.",1
"A special form of the set command, +CGDCONT=<cid> causes the values for context number <cid> to become undefined.",1
The check against the early pass limit may be done by transforming formula.,0
The formats of integer and string types referenced here are defined in V.25ter.,0
"Because A(z) is computed based on the preemphasized speech signal s(n), the tilt of the filter 1/A(z/(1) is less pronounced compared to the case when A(z) is computed based on the original speech.",0
The real time processing can be reduced by the following BLER0 (excluding the artificial error at the beginning of the test BER0).,0
ECS should be able to connect to NEF / SCEF via the edge-8 interface EASs to connect with UPFs.,0
This field is only applicable for MS-Based A-GPS.,2
This structure substantially decouples the formant weighting from the tilt.,2
The cells show if configuration is possible and which timeslots are used by which mobile.,1
"Attach, activate and other errors may be reported.",2
It is expected the NAT traversal methods of this Annex will co-exist.,0
Note that the procedures of this Annex shall only be applied when they are way of NAT traversal or no IP address translation is needed between the IP CAN and the IMS domain on the media path then the function as defined in this Annex shall not be invoked.,1
Inter-UE Transfer procedures can also be executed without establishing a Collaborative Session.,0
The Hosting SCC AS does not change during the life of the Collaborative Session.,0
The HS-DSCH MAC-d PDU Size Format IE provides information about the type of MAC-d PDU Size Format used for HS-DSCH.,1
"To be able to signal other types of requests, such as application-layer redundancy or frame aggregation, one has to rely on RTCP APP, however this is not allowed in IR.9 Packet structure with extended CMR.",0
"In other words, an Omparameter that is provisioned to be present shall be included in the Diameter messages/CDRs when the specified conditions are met.",0
The cells belonging to users LSAs shall be favoured at call setup and when handovers are carried out.,1
This measurement provides the number of land to mobile call attempts received by the MSC E.,2
A subscriber may have Charging Characteristics assigned to his subscription.,0
Some combinations of bands may not be possible to co-site based on the requirements above.,2
The SS verifies that this time the MS does not abort the access procedure and successfully completes uplink transfer Maximum duration of the test.,0
Possible transcoding configurations are self-tandemings and tandemings with existing 3GPP codecs as e.g AMR-WB and AMR.,2
The interfering signal falls within the frequency range 7697.,0
"The 3GPP-defined speech codecs for narrowband are the GSM Full-Rate (FR) codec, the GSM Half-Rate (HR) codec, the GSM Enhanced Full-Rate (EFR) codec and the Adaptive Multi-Rate (AMR) codec.",0
Reported CSI-RSRP measurements contained in event triggered periodic measurement reports shall meet the requirements.,0
"In case transcoding cannot be avoided, it is recommended that the quality degradation due to transcoding and the additional delay implied by it shall be as limited as possible.",0
Reported CSI-RSRP measurements contained in periodically triggered measurement reports shall meet the requirements.,0
"The PLMN shall determine, which cells, belonging to the LSA, are to be favoured during active mode. ",1
There should be no extra delay in cell selection procedure.,1
"The simulations have been carried out using the TU3iFH radio channel profile, with co-channel A Service Data Unit (SDU) is defined as the basic unit of data transported over the GERAN.",0
Resynchronization shall be attempted and compensation shall resume when synchronization is achieved.,1
The Length field contains the length of the information element excluding the Type and Length field.,0
"Receiver signal element timing (CT115) is generated by MT In the A/Gb mode PLMN transparent case, this shall be synchronized to the output of synchronized to output of the RLC.",0
"For all the length fields, bit 8 of the lowest numbered octet is the most significant bit and bit 1 of the highest numbered octet is the least.",0
"Within information elements, certain fields may be described as spare.",2
These bits shall be transmitted with the value defined for them.,2
The RAT-Type AVP shall also be provided when applicable to the specific IP-CAN Type (e.g 3GPP IP-CAN Type).,0
This value shall be used in CCA and RAR commands by the PCRF to authorized value(s) at bearer level.,0
PCC rules shall be requested.,2
"These MAC-hs and MAC-ehs control primitives are assumed to be carried on the same NBAP/RNSAP messages, which carry the CPHY-RL-Reconfig-REQ primitives.",1
The main purpose of the latter testing was to evaluate and verify adequate performance of the AMR-NB and AMR-WB speech codecs used.,0
The tests over DCH channels were separated into two phases: Phase 1 considered the default speech codecs AMR-NB and AMR-WB in various operating conditions.,0
"Note, that ""UE Positioning GANSS Time Model"" IE contains only the sub-ms part of the offset.",1
The IRPAgent progresses Bulk CM operations and associated configuration session state change notifications which are triggered by the IRPAgent.,1
However the simulator does not model mobility and handoff.,2
"This IE shall be present if the n2InformationClass is ""PWS"" in N2InformationTransferReqData.",2
"Once the digits are collected, the MRFC terminates the SIP dialog in step 11 and return the collected digits in the SIP BYE body.",0
"This field contains the time stamp when the PDN connection to SCEF is activated in CPDT-SCE-CDR, CPDT-IWK-CDR, CPDT-MME-CDR, or record opening time on subsequent partial records CPDT-IWK-CDR and CPDT-MME-CDR, it can be derived from the field ""Sequence PDN connection to SCEF.",1
In case BSS packet flow contexts are created all NSAPIs that are multiplexed onto the same LLC SAPI shall share the same BSS packet flow context.,1
The value of the PBCCH_CHANGE_MARK may be incremented by one.,2
"Such change includes any addition, removal or replacement of PSI messages contents of PSI messages, or change in the scheduling of PSI messages on PBCCH.",0
"Status TextOC includes the status text as received in the MM1_delete.RES corresponding to the Request Status Code, it is present only if provided in the MM1_delete.RES.",1
"Within the security architecture of the GSM system there are security within the domain of an individual operator, and the functions are therefore to be specified by each operator rather than being fully standardised.",1
"If the certificate of ePDG is valid, the UE will allow user data to be transmitted to the ePDG in the tunnel.",1
"In this example all privacy conditions are met, so the PS sends a 200 (OK) response.",1
"In the case where the privacy/authorization checks fails, then a necessary 2xx or 4xx response will be sent to the S-CSCF.",1
Every legacy codec produce a payload of 456 bits.,0
Support end End notifications MAY be supported.,2
"The interpretation of this bit depends on RLC mode and higher layer - In the UMD PDU, the ""Extension bit"" in the first octet has either the normal E-bit interpretation or the alternative E-bit interpretation depending on higher layer configuration.",0
The PCell is always activated.,0
"For each DRB, the COUNT is used as input for ciphering.",1
The FA-AS forwards the INVITE request to the individual FA members in the FA group.,0
After PS operator is selected in the MOCN Redirect Procedure the target CS operator (target MSC) is selected by target SGSN and sends Location Update Request to selected target MSC.,1
"After the UE goes idle a change of CS operator can occur as the GERAN GWCN, non-DTM, no combined procedures.",1
"This scenario is CS Handover, non-DTM, GWCN and no combined update.",1
The PDN GW shall follow the LMA procedure for the PMIPv6 PDN Connection Handover.,1
The Serving GW shall follow the MAG procedure for the PMIPv6 PDN Connection Handover.,1
"In addition, the LRF may not be able to use the control plane location solutions for CS emergency calls because it may not know the VMSC address.",1
"For example, if the LRF was using OMA SUPL based on UDP/IP or SIP Push initial transport between the LRF and UE, the loss of access to the PS domain by the UE following IMS to CS domain transfer may prevent further use of SUPL.",1
The family structure is constructed such that units of data already segmented from the Logical Link Control (LLC) layer can be transmitted using different MCSs depending on prevailing signal conditions.,0
These data may be used as input in the authorization process.,2
"As exceptions, up to five measurements with a permitted for each UARFCN used in the measurement.",2
The purpose of this UML model is to define in an abstract level the structure of the data downloaded over the Sh interface and describe the purpose of the different information classes included in it.,0
The AS acknowledges the notification UML model of the data downloaded over Sh interface,0
Each failed de-registration procedure initiated by UE is added to the relevant measurement according to the status code.,1
Both UTRA Carrier RSSI absolute and relative accuracy requirements are tested by using test parameters.,0
DRNC performs bridging of Iub and Iur.,0
"As the AS subscribed to notifications (step 8), the HSS sends to the AS the requested updates, by means of Sh-Notif (user identity, updated data).",1
The number of MBMS notification indicators Nn per MICH is given by the MBMS notification indicator length and the burst type which are both known by higher layer signalling.,0
The measurement is split into subcounters per response status codes.,2
"For the case of Band 12, the edge-to-edge separation is 1 MHz which is similar to the situation here.",0
It is necessary for the message to indicate that the barring is due to Operator Determined Barring.,0
This request contains the AAL2 Binding Identity to bind the Iub Data Transport Bearer to DCH 1.,0
If the TLV DO is not present in the FCP it indicates that the 5 least significant bits of the FID are used as SFI.,0
Both Iu mode and A/Gb mode use an RLC/MAC protocol located in the RAN.,0
The MS supporting S1 mode shall include interactive or background traffic class in the QoS requested.,0
This attribute allows RAN to set transport formats and H-ARQ/ARQ parameters such as the discard timer.,0
From these the global maximum value for all the pulse positions is selected.,2
None of the B48 products falls into the B41 UE receiving band.,0
The PDCP protocol in GERAN Iu mode is exactly the same as PDCP in UTRAN.,0
The block of complex-valued symbols for each antenna port is transmitted in subframe 0 during 64 consecutive radio frames.,0
The MS may indicate the support of Network Requested Bearer Control procedures in the protocol configuration options information element.,0
The interfering signal offset is defined relative to the Base Station RF Bandwidth edges or Radio Bandwidth edges.,0
The end of the last TTI containing handover message is begin of T3 duration.,1
Pass shall be assigned for each step defined in the prose of the the UE within the test body.,0
"The presence service may also be used to enable the creation of advanced versions of CS/PS services, enable terminal capabilities support etc exploit the presence service to create advanced services.",0
Inconc shall be assigned outside the test body and when it is not of the UE signalling Error.,1
"The user can control the dissemination of his presence information to other users and services, and also be able to explicitly identify specifically which other users and services to which he provides presence status status, virtually infinite combinations of users and services interacting at different levels can be created.",1
This measurement is only valid for FDD mode.,2
A vendor can define its own DDF for the complete device.,0
"The exploitation of the presence service is already available in the internet world, although unfortunately with different non interoperable mechanisms.",0
In UTRAN operation speech teleservices may be provided using the Adaptive Multirate (AMR) or Wideband Adaptive Multirate (AMR-WB) speech codecs.,0
"Using the duplexers and filters discussed in section 1, receiver linearity requirements (for type 2 operation) are determined with respect to TX signal power leakage and interferer signal power.",0
"For multi-band RIBs, the intermodulation requirement shall apply in addition inside any Inter RF Bandwidth gap, in case the gap size is at least twice as wide as the NR interfering signal centre frequency offset from the Base Station RF Bandwidth edge.",0
The interfering signal offset is defined relative to the Base Station RF Bandwidth edges or Radio Bandwidth edges.,0
"For multi-band RIBs, the narrowband intermodulation requirement shall apply in addition inside any Inter RF Bandwidth gap in case the gap size is at least as wide as the NR interfering signal.",0
If the payload is to be sent over several frames the CFN corresponding to the first frame shall be indicated.,0
"The receiving node shall reject the procedure and report the cause value ""Abstract Syntax Error (Falsely Constructed Message)"" using the message normally used to report unsuccessful outcome of the procedure.",1
"If the MS wants to join this group call at expiry of T3208, it shall read the NCH to obtain the full description of the group that it is member of before receiving the associated first segment then the MS shall discard the second segment.",1
The transportation company may use the information to improve service.,0
The BSF and the UE shall authenticate each other based on the methods specified.,1
An FA member is authorized to activate or deactivate his or her membership in the FA group(s).,0
"If it does not match, the request is ignored.",2
The UE and the BSF shall establish shared keys.,1
"In the three remaining experiments (2B, 3B, 3F) there was no significant composite conversation tests based on results from the appropriate MANOVA.",2
The BSF shall be able to identify the UE.,1
The BSF shall indicate to the UE the lifetime of the key material.,1
The TWIF must have a 5G subscription.,0
"If the radio-link is bad, and the RNC releases the Iu connection the frequent RAB release and re-establishment increases the signalling load on SGSN and GGSN.",0
The PLMN BC is used to indicate the interworking modem type and user rate.,0
The modems shall try to negotiate data compression and flow control.,1
The test signal to be used for the measurements shall be the British English single talk sequence described in ITU-T Recommendation P.501 .,0
The TAU Request is integrity protected with the mapped EPS native EPSsecurity context since the UE cannot know for sure if the MME still has the non-current native EPS security context at the time of sending the TAU Request 7.,1
"When the MME knows, after having completed the TAU procedure in the context with the UE, the MME may (depending on configured policy and if the MME did not do it already in step 5) activate this non-current native EPS security context.",1
This requires a particular algorithm execution mode plus conversion functions c2 and c3 and this mode is not always active.,2
"However, there are certain site-engineering solutions that can be used.",2
The parameter LAW = 1 should be used for A-law and LAW=0 should be used for (-law (PCS 1900)).,0
Output of the State Estimation service can be used by the LP and GP service.,0
The AF may subscribe with the PCF to events notification without providing enables to handle subscription to events without provisioning service information.,0
"Generally, the LP/GP service has loose power system requirements.",0
"If TNS is active in this encoder, up to two filters per MDCT-spectrum will be applied.",0
The power of the OCNS channel that is added shall make the total power from the cell to be equal to Ior.,0
"In all other roaming scenarios, S9 has functionality to provide dynamic QoS control policies from the HPLMN.",1
Temporal Noise Shaping (TNS) is used to control the temporal shape of the quantization noise within each window of the transform.,0
It can be seen that the diversity antenna is around -2 dB weaker than the primary antenna.,0
The UE shall be scheduled continuously with HS-DSCH data during T3 using both cell 2 and cell 3.,0
Also the operation of the voice switching used with DTX will give impairments similar to those caused by echo suppression.,0
The impact of co-channel uplink interference on the Home NodeB has been strong blocking signals from un-coordinated UEs.,0
Not matching startStepName value can either be the case that the process has already started from the specified step (i.e request is too late) or that the process has not yet reached the specified step.,2
Each RLC endpoint receiver shall have an associated receive state array V(N).,0
The DPCH level is controlled by the power control loop.,0
RLC data blocks are considered not expected if they have been received or (if an NPM Transfer Time limitation is associated with the corresponding MBMS bearer/EGPRS TBF) the corresponding timer has been stopped.,1
The timer shall not be restarted in the event of an out-of-sequence timer shall be stopped on reception of the RLC data block.,1
"In each sub-frame of Using the above frame structure, the 8Mcps TDD option can operate on both symmetric and asymmetric mode by properly configuring the number of downlink and uplink time slots.",0
The UE shall be able to at least decode any unrelated RRC extensions that can be included in between the release it supports.,0
"The UE shall use these IEs to determine whether it is compliant with the RF requirement in the indicated frequency band, in case the UE is in the frequency that belongs to multiple frequency bands.",2
Upon receipt of the IDENTITY RESPONSE the network shall stop the time.,1
The IDENTITY RESPONSE message shall contain the identification parameters as requested by the network Identification completion by the network.,1
This shall not cause the MME to reject the tracking area update.,2
"The PDP Contexts shall be sent from old SGSN to new SGSN (MME) in a prioritized order, i.e the most important PDP Context first in the SGSN Context Response message.",0
This implies that phases of the secure session between TRE and PS are bound to each other by some identifier.,1
"The usage of the Supported-Features AVP on the MCPTT-2 MCVideo-2, MCData-2 and CSC-13 interfaces is consistent with the procedures for the dynamic discovery of supported features and contains the Vendor-Id, Feature-List-ID and Feature-List AVPs.",0
"On the all reference points, the Supported-Features AVP is used to identify features that have been defined by 3GPP and hence, for features defined in this document, the Vendor-Id AVP shall contain the vendor ID of 3GPP (10415).",2
"SSL/TLS is the de-facto standard for Web-based HTTP traffic, and all standard Web browsers include this. ",0
The elements from <insert_bits> are inserted into the resulting space.,2
"Because SSL/TLS technology does not operate in the context of the user, obtaining user context is difficult, making it harder to implement user AAA services.",1
"However, the exact solution to implement will be decided per Diameter application, depending on the specific requirements of each interface.",0
"If the MIC value and its corresponding UTC-based counter are included, the ProSe Function shall check whether the MIC value and the UTC-based counter are valid and within the acceptable shall then check in the UE context if the ProSe Restricted Code matches any Restricted Discovery Filter(s) allocated for the particular application identified by the Application Identity received in the MATCH_REPORT with the filter(s) shall be identified as the corresponding RPAUID for this code.",1
These enhancements should have minimal impacts on existing infrastructures and be generic enough to be suitable for multiple Diameter based interfaces.,2
CCN releases all resources that were allocated/assigned for the Network Composition when the CA was realized and the policies are updated accordingly.,0
The DSCH CAPACITY ALLOCATION frame is used by the DRNC to control the user data flow.,0
"In this test, only ""loss law"" has two values, all the others settings are fixed.",2
The DRNC may use this message to modify the capacity at any time irrespective of the reported user buffer status.,0
"Location Information consists of Geographic Location, Velocity, and Quality of Service information, as described in the subsequent sections.",0
"In this case, bits 5 to 8 of octet 3 shall be coded as ""1111"".",2
This application-context is used between GMSC and HLR or between GMSC and NPLR or between gsmSCF and HLR when retrieving location information.,0
Any Javascript executing in web browser should be considered not trusted and should not be granted access to sensitive resources or the access to those resources should be controlled.,1
The UDC concept preserves user authentication and authorization of services.,1
